specialty,provider_type,geographic_region,n_orgs,n_incumbents,tcc_p25,tcc_p50,tcc_p75,tcc_p90,wrvu_p25,wrvu_p50,wrvu_p75,wrvu_p90,cf_p25,cf_p50,cf_p75,cf_p90
Sports Medicine,Program Director,North Central,73,130,500376,555974,611571,667169,3151,3502,3851,4202,54,61,67,73
Sports Medicine,Program Director,South,73,88,510911,567679,624446,681215,2567,2852,3137,3422,55,63,69,75
Sports Medicine,Program Director,West,33,163,579383,643760,708135,772512,3049,3388,3727,4066,60,68,75,81
Sports Medicine,Division Chief,National,39,179,571349,634833,698315,761799,2953,3281,3609,3937,62,70,77,84
Sports Medicine,Division Chief,Northeast,49,196,611343,679271,747197,815125,2991,3324,3656,3988,53,60,66,72
Sports Medicine,Division Chief,North Central,52,75,542781,603091,663399,723709,3206,3562,3918,4274,57,65,71,77
Sports Medicine,Division Chief,South,31,41,554208,615788,677366,738945,2387,2653,2917,3183,59,67,73,80
Sports Medicine,Division Chief,West,38,94,628484,698316,768147,837979,2960,3290,3618,3947,55,62,68,74
Sports Medicine,Department Chair,National,41,121,624913,694348,763782,833218,2610,2900,3190,3480,51,58,64,70
Sports Medicine,Department Chair,Northeast,73,101,668657,742953,817247,891543,2509,2788,3066,3345,62,71,78,84
Sports Medicine,Department Chair,North Central,55,103,593667,659631,725593,791557,2551,2835,3118,3402,55,63,69,75
Sports Medicine,Department Chair,South,47,24,606165,673518,740869,808221,2355,2616,2878,3139,54,61,67,73
Sports Medicine,Department Chair,West,55,68,687404,763783,840160,916539,2780,3090,3398,3707,56,64,70,76
Sports Medicine,Chief of Surgery,National,44,20,647231,719146,791060,862975,3195,3550,3904,4259,56,63,69,76
Sports Medicine,Chief of Surgery,Northeast,59,100,692537,769487,846434,923384,2555,2839,3122,3406,49,56,61,67
Sports Medicine,Chief of Surgery,North Central,54,77,614869,683189,751507,819827,2532,2814,3095,3376,62,71,78,85
Sports Medicine,Chief of Surgery,South,57,168,627814,697572,767328,837086,2972,3302,3632,3962,49,56,61,67
Sports Medicine,Chief of Surgery,West,42,139,711954,791061,870166,949273,2395,2662,2927,3194,55,62,68,74
General Surgery,Staff Physician,National,76,1135,232932,258813,284693,310575,4103,4559,5014,5470,81,91,100,109
General Surgery,Staff Physician,Northeast,122,874,249237,276930,304622,332315,4103,4559,5014,5470,81,91,100,109
General Surgery,Staff Physician,North Central,51,1020,221285,245872,270459,295046,4103,4559,5014,5470,81,91,100,109
General Surgery,Staff Physician,South,116,529,225944,251049,276153,301258,4103,4559,5014,5470,81,91,100,109
General Surgery,Staff Physician,West,105,265,256225,284694,313163,341632,4103,4559,5014,5470,81,91,100,109
General Surgery,Program Director,National,51,84,274859,305399,335938,366478,2563,2848,3132,3417,112,125,138,150
General Surgery,Program Director,Northeast,65,51,294099,326777,359454,392132,3459,3844,4227,4612,104,117,129,140
General Surgery,Program Director,North Central,61,159,261116,290129,319141,348154,3081,3424,3766,4108,107,121,133,144
General Surgery,Program Director,South,66,193,266613,296237,325860,355484,2813,3126,3438,3751,106,119,131,143
General Surgery,Program Director,West,75,101,302345,335939,369532,403126,3268,3631,3994,4357,99,112,123,134
General Surgery,Division Chief,National,70,75,298152,331281,364408,397536,3674,4083,4490,4898,104,117,129,140
General Surgery,Division Chief,Northeast,36,177,319023,354470,389916,425363,3576,3974,4370,4768,103,116,128,139
General Surgery,Division Chief,North Central,35,121,283245,314717,346187,377659,3539,3932,4325,4718,100,112,123,134
General Surgery,Division Chief,South,63,69,289208,321342,353475,385610,2873,3192,3511,3830,96,108,118,129
General Surgery,Division Chief,West,59,148,327968,364409,400848,437290,2743,3047,3352,3657,98,110,121,132
General Surgery,Department Chair,National,67,59,326104,362338,398571,434805,3525,3916,4307,4699,109,123,135,147
General Surgery,Department Chair,Northeast,54,146,348932,387702,426471,465241,3107,3452,3797,4142,109,123,135,147
General Surgery,Department Chair,North Central,72,185,309799,344221,378642,413065,2752,3058,3363,3669,102,115,126,138
General Surgery,Department Chair,South,78,44,316321,351468,386614,421761,3569,3966,4362,4758,102,114,126,137
General Surgery,Department Chair,West,30,117,358715,398572,438428,478285,2814,3126,3439,3751,99,111,123,134
General Surgery,Chief of Surgery,National,62,41,337751,375279,412806,450334,3001,3335,3668,4002,93,105,115,125
General Surgery,Chief of Surgery,Northeast,37,167,361393,401549,441702,481857,2750,3055,3360,3666,98,111,122,133
General Surgery,Chief of Surgery,North Central,40,73,320863,356515,392165,427817,3543,3937,4330,4723,92,104,114,124
General Surgery,Chief of Surgery,South,62,193,327618,364021,400421,436824,3437,3819,4200,4582,90,101,111,121
General Surgery,Chief of Surgery,West,79,82,371526,412807,454086,495367,3204,3560,3915,4271,111,125,138,150
Urgent Care,Staff Physician,National,99,1049,183209,203566,223923,244279,7122,7914,8705,9496,72,80,88,96
Urgent Care,Staff Physician,Northeast,139,1345,196033,217816,239597,261378,7122,7914,8705,9496,72,80,88,96
Urgent Care,Staff Physician,North Central,128,1003,174048,193388,212726,232065,7122,7914,8705,9496,72,80,88,96
Urgent Care,Staff Physician,South,108,866,177712,197459,217205,236950,7122,7914,8705,9496,72,80,88,96
Urgent Care,Staff Physician,West,137,425,201530,223923,246315,268707,7122,7914,8705,9496,72,80,88,96
Urgent Care,Program Director,National,73,190,216186,240208,264229,288249,4809,5343,5878,6412,82,91,100,110
Urgent Care,Program Director,Northeast,46,49,231319,257023,282725,308427,6006,6674,7342,8009,91,101,111,121
Urgent Care,Program Director,North Central,74,155,205377,228198,251017,273837,5998,6665,7331,7997,100,111,122,133
Urgent Care,Program Director,South,66,22,209701,233002,256302,279602,4893,5437,5980,6524,96,107,118,128
Urgent Care,Program Director,West,59,137,237805,264229,290652,317074,5263,5849,6433,7018,90,100,110,120
Urgent Care,Division Chief,National,43,62,234507,260565,286621,312677,6318,7021,7722,8424,92,102,112,122
Urgent Care,Division Chief,Northeast,45,149,250923,278804,306684,334564,5260,5845,6430,7014,93,103,114,124
Urgent Care,Division Chief,North Central,37,46,222782,247537,272290,297043,5498,6109,6720,7331,100,111,122,133
Urgent Care,Division Chief,South,49,39,227472,252748,278022,303297,6147,6831,7514,8197,85,94,104,113
Urgent Care,Division Chief,West,58,128,257958,286621,315283,343945,5429,6033,6636,7239,90,100,110,120
Urgent Care,Department Chair,National,75,33,256492,284993,313492,341991,5158,5732,6305,6878,88,97,107,117
Urgent Care,Department Chair,Northeast,67,99,274447,304942,335436,365930,5088,5654,6219,6784,85,95,104,114
Urgent Care,Department Chair,North Central,33,103,243668,270743,297817,324891,5428,6031,6634,7237,96,106,117,128
Urgent Care,Department Chair,South,36,140,248798,276443,304087,331731,4857,5397,5937,6476,97,108,119,130
Urgent Care,Department Chair,West,45,31,282142,313492,344841,376190,4830,5367,5904,6440,86,96,105,115
Urgent Care,Chief of Surgery,National,46,162,265653,295171,324688,354205,5784,6428,7070,7712,88,98,108,118
Urgent Care,Chief of Surgery,Northeast,61,33,284249,315833,347416,378999,4373,4859,5345,5831,98,109,120,131
Urgent Care,Chief of Surgery,North Central,50,175,252370,280413,308453,336494,6002,6669,7336,8002,79,88,97,106
Urgent Care,Chief of Surgery,South,72,111,257683,286316,314947,343578,4374,4861,5346,5832,92,102,112,123
Urgent Care,Chief of Surgery,West,30,93,292218,324688,357157,389625,4364,4849,5334,5818,100,111,122,134
Urology,Staff Physician,National,138,414,409937,455486,501034,546583,10201,11335,12468,13602,68,76,83,91
Urology,Staff Physician,Northeast,115,707,438633,487370,536107,584844,10201,11335,12468,13602,68,76,83,91
Urology,Staff Physician,North Central,110,855,389440,432712,475983,519254,10201,11335,12468,13602,68,76,83,91
Urology,Staff Physician,South,148,736,397639,441822,486003,530186,10201,11335,12468,13602,68,76,83,91
Urology,Staff Physician,West,104,1213,450931,501035,551138,601242,10201,11335,12468,13602,68,76,83,91
Urology,Program Director,National,77,145,483726,537474,591221,644968,8328,9254,10179,11105,91,101,111,122
Urology,Program Director,Northeast,40,92,517587,575097,632606,690116,8007,8897,9786,10677,90,100,110,120
Urology,Program Director,North Central,33,136,459540,510600,561660,612720,6584,7316,8047,8779,91,102,112,122
Urology,Program Director,South,46,121,469214,521350,573484,625619,7174,7972,8769,9566,86,96,105,115
Urology,Program Director,West,42,117,532099,591221,650343,709465,8335,9261,10187,11114,86,96,105,115
Urology,Division Chief,National,51,115,524720,583023,641324,699627,9074,10083,11091,12099,84,94,103,113
Urology,Division Chief,Northeast,31,51,561450,623834,686217,748601,6928,7698,8468,9238,75,84,92,101
Urology,Division Chief,North Central,63,86,498484,553872,609258,664645,6575,7306,8036,8767,93,104,114,125
Urology,Division Chief,South,33,169,508978,565532,622084,678638,9021,10024,11026,12029,80,89,98,107
Urology,Division Chief,West,63,157,577192,641325,705456,769589,9024,10027,11030,12033,91,102,112,122
Urology,Department Chair,National,67,122,573912,637681,701448,765217,8884,9872,10859,11846,77,86,94,103
Urology,Department Chair,Northeast,53,135,614086,682319,750550,818782,6758,7510,8260,9012,80,90,98,108
Urology,Department Chair,North Central,46,74,545217,605797,666376,726956,8506,9452,10397,11342,81,90,99,108
Urology,Department Chair,South,32,110,556695,618551,680405,742260,8651,9613,10574,11536,81,91,99,109
Urology,Department Chair,West,65,153,631304,701449,771593,841739,6315,7017,7719,8421,86,96,105,115
Urology,Chief of Surgery,National,56,100,594409,660455,726500,792546,8600,9556,10512,11468,84,94,103,113
Urology,Chief of Surgery,Northeast,43,149,636018,706687,777355,848024,8245,9162,10078,10994,78,87,95,104
Urology,Chief of Surgery,North Central,62,20,564689,627433,690175,752919,8605,9562,10517,11474,92,103,112,123
Urology,Chief of Surgery,South,64,72,576577,640642,704705,768770,8886,9874,10861,11849,91,102,111,122
Urology,Chief of Surgery,West,39,72,653850,726501,799150,871801,8865,9851,10835,11821,91,102,112,123
Child and Adolescent Psychiatry,Staff Physician,National,81,464,617291,685879,754467,823055,2434,2705,2975,3246,54,61,67,73
Child and Adolescent Psychiatry,Staff Physician,Northeast,54,811,660502,733891,807279,880668,2434,2705,2975,3246,54,61,67,73
Child and Adolescent Psychiatry,Staff Physician,North Central,67,1374,586427,651585,716743,781902,2434,2705,2975,3246,54,61,67,73
Child and Adolescent Psychiatry,Staff Physician,South,130,307,598773,665303,731832,798363,2434,2705,2975,3246,54,61,67,73
Child and Adolescent Psychiatry,Staff Physician,West,71,1192,679021,754467,829913,905360,2434,2705,2975,3246,54,61,67,73
Child and Adolescent Psychiatry,Program Director,National,55,182,728404,809338,890271,971205,1662,1847,2031,2216,68,77,85,92
Child and Adolescent Psychiatry,Program Director,Northeast,31,142,779392,865992,952590,1039189,1779,1977,2174,2372,61,69,76,82
Child and Adolescent Psychiatry,Program Director,North Central,42,32,691984,768871,845757,922644,2014,2239,2462,2687,65,73,80,88
Child and Adolescent Psychiatry,Program Director,South,53,161,706552,785058,863562,942068,1844,2049,2254,2459,65,73,80,87
Child and Adolescent Psychiatry,Program Director,West,35,145,801244,890272,979298,1068325,1711,1902,2091,2282,72,81,89,97
Child and Adolescent Psychiatry,Division Chief,National,35,190,790133,877926,965717,1053510,1652,1836,2019,2203,69,78,85,93
Child and Adolescent Psychiatry,Division Chief,Northeast,44,113,845442,939381,1033318,1127256,1786,1985,2183,2382,65,74,81,88
Child and Adolescent Psychiatry,Division Chief,North Central,46,83,750626,834030,917431,1000835,1906,2118,2330,2542,66,75,82,89
Child and Adolescent Psychiatry,Division Chief,South,52,28,766429,851588,936746,1021905,1937,2153,2368,2584,61,69,75,82
Child and Adolescent Psychiatry,Division Chief,West,55,145,869146,965718,1062289,1158861,1772,1970,2167,2364,63,71,78,86
Child and Adolescent Psychiatry,Department Chair,National,46,196,864208,960231,1056253,1152277,1610,1789,1968,2147,63,72,79,86
Child and Adolescent Psychiatry,Department Chair,Northeast,55,74,924703,1027448,1130191,1232936,1509,1677,1845,2013,63,71,78,85
Child and Adolescent Psychiatry,Department Chair,North Central,65,94,820998,912220,1003441,1094663,2175,2417,2659,2901,67,76,84,91
Child and Adolescent Psychiatry,Department Chair,South,70,71,838282,931424,1024566,1117708,1709,1900,2089,2280,71,80,88,96
Child and Adolescent Psychiatry,Department Chair,West,56,149,950629,1056255,1161879,1267504,1652,1836,2019,2203,69,78,86,93
Child and Adolescent Psychiatry,Chief of Surgery,National,59,164,895073,994525,1093977,1193429,1771,1969,2165,2363,68,77,85,93
Child and Adolescent Psychiatry,Chief of Surgery,Northeast,72,170,957728,1064142,1170555,1276969,2190,2434,2677,2921,68,77,84,92
Child and Adolescent Psychiatry,Chief of Surgery,North Central,77,150,850319,944799,1039278,1133758,2005,2228,2451,2674,75,85,93,101
Child and Adolescent Psychiatry,Chief of Surgery,South,59,135,868220,964690,1061157,1157626,1864,2071,2278,2486,63,71,78,85
Child and Adolescent Psychiatry,Chief of Surgery,West,48,188,984580,1093978,1203374,1312772,1484,1649,1813,1979,64,72,79,86
