specialty,provider_type,geographic_region,n_orgs,n_incumbents,tcc_p25,tcc_p50,tcc_p75,tcc_p90,wrvu_p25,wrvu_p50,wrvu_p75,wrvu_p90,cf_p25,cf_p50,cf_p75,cf_p90
General Surgery,Program Director,Northeast,65,177,225909,251011,276111,301213,3071,3413,3754,4096,110,122,133,146
General Surgery,Program Director,North Central,52,154,200573,222860,245145,267432,2159,2400,2640,2880,111,124,136,148
General Surgery,Program Director,South,40,196,204796,227552,250306,273062,2660,2956,3252,3547,115,128,139,153
General Surgery,Program Director,West,58,45,232243,258048,283853,309658,2420,2690,2959,3228,102,113,124,135
General Surgery,Division Chief,National,33,162,229022,254470,279916,305364,2948,3276,3603,3930,108,120,131,143
General Surgery,Division Chief,Northeast,61,54,245054,272283,299510,326739,2705,3006,3307,3607,111,124,135,148
General Surgery,Division Chief,North Central,78,32,217571,241746,265920,290096,2153,2392,2631,2871,111,124,135,148
General Surgery,Division Chief,South,39,96,222152,246836,271519,296203,2795,3107,3417,3728,108,120,132,144
General Surgery,Division Chief,West,57,182,251924,279917,307908,335900,2371,2635,2898,3161,119,133,145,159
General Surgery,Department Chair,National,39,24,250493,278327,306159,333992,2566,2851,3136,3421,99,110,120,132
General Surgery,Department Chair,Northeast,73,110,268028,297809,327590,357371,2569,2855,3141,3426,118,131,143,157
General Surgery,Department Chair,North Central,44,25,237968,264410,290851,317292,3074,3417,3758,4100,103,115,126,137
General Surgery,Department Chair,South,35,100,242978,269977,296974,323972,2539,2822,3104,3386,108,121,132,144
General Surgery,Department Chair,West,49,40,275542,306159,336774,367391,2663,2959,3255,3551,109,122,133,145
General Surgery,Chief of Surgery,National,33,109,259439,288267,317093,345920,2599,2888,3177,3466,107,120,131,143
General Surgery,Chief of Surgery,Northeast,32,91,277600,308445,339289,370135,2728,3032,3335,3638,100,111,121,132
General Surgery,Chief of Surgery,North Central,47,152,246467,273853,301238,328624,2411,2679,2947,3215,120,134,146,160
General Surgery,Chief of Surgery,South,36,33,251656,279619,307580,335543,3116,3463,3809,4155,107,119,130,142
General Surgery,Chief of Surgery,West,43,43,285383,317093,348802,380512,2527,2808,3089,3369,106,118,129,141
Urgent Care,Staff Physician,National,99,547,291851,324279,356706,389134,9919,11022,12124,13226,39,44,48,52
Urgent Care,Staff Physician,Northeast,50,1432,312280,346978,381675,416373,9919,11022,12124,13226,39,44,48,52
Urgent Care,Staff Physician,North Central,123,344,277258,308065,338870,369677,9919,11022,12124,13226,39,44,48,52
Urgent Care,Staff Physician,South,90,875,283095,314550,346004,377459,9919,11022,12124,13226,39,44,48,52
Urgent Care,Staff Physician,West,132,591,321036,356706,392376,428047,9919,11022,12124,13226,39,44,48,52
Urgent Care,Program Director,National,42,84,344384,382649,420913,459178,6667,7409,8149,8890,48,54,59,64
Urgent Care,Program Director,Northeast,43,111,368491,409434,450376,491320,8405,9340,10274,11208,48,54,59,64
Urgent Care,Program Director,North Central,60,54,327164,363516,399867,436219,7387,8209,9030,9850,46,52,57,62
Urgent Care,Program Director,South,37,59,334052,371169,408285,445402,6087,6764,7441,8117,48,54,59,64
Urgent Care,Program Director,West,40,39,378822,420914,463004,505095,6569,7300,8030,8760,51,58,63,68
Urgent Care,Division Chief,National,64,148,373569,415077,456583,498091,5988,6654,7320,7985,51,57,62,68
Urgent Care,Division Chief,Northeast,69,118,399719,444132,488544,532957,8079,8978,9875,10773,46,51,56,61
Urgent Care,Division Chief,North Central,37,81,354890,394323,433754,473186,7638,8487,9336,10185,54,61,66,72
Urgent Care,Division Chief,South,70,77,362362,402624,442886,483148,7988,8876,9764,10651,45,50,55,60
Urgent Care,Division Chief,West,56,118,410926,456584,502242,547900,6493,7215,7937,8658,43,48,53,57
Urgent Care,Department Chair,National,52,122,408591,453990,499388,544787,8484,9428,10371,11313,47,53,58,63
Urgent Care,Department Chair,Northeast,58,25,437192,485769,534345,582922,6788,7543,8297,9052,44,49,54,58
Urgent Care,Department Chair,North Central,64,178,388161,431291,474418,517548,7710,8568,9424,10281,54,60,66,72
Urgent Care,Department Chair,South,69,22,396333,440370,484406,528443,6047,6720,7391,8063,53,60,65,71
Urgent Care,Department Chair,West,67,68,449450,499389,549327,599266,6176,6863,7549,8235,48,55,60,65
Urgent Care,Chief of Surgery,National,43,26,423183,470204,517223,564244,7933,8815,9696,10578,49,55,60,65
Urgent Care,Chief of Surgery,Northeast,65,115,452806,503118,553429,603741,6734,7483,8231,8979,45,51,56,61
Urgent Care,Chief of Surgery,North Central,62,171,402024,446694,491362,536032,7978,8866,9752,10639,44,50,55,59
Urgent Care,Chief of Surgery,South,64,156,410488,456098,501706,547316,7483,8315,9147,9978,54,61,66,72
Urgent Care,Chief of Surgery,West,68,77,465502,517225,568946,620668,6926,7696,8466,9235,53,59,65,70
Urology,Staff Physician,National,94,1000,557168,619076,680983,742891,9038,10043,11047,12051,79,88,96,105
Urology,Staff Physician,Northeast,73,1430,596169,662411,728651,794893,9038,10043,11047,12051,79,88,96,105
Urology,Staff Physician,North Central,127,310,529309,588122,646933,705746,9038,10043,11047,12051,79,88,96,105
Urology,Staff Physician,South,130,309,540452,600503,660553,720604,9038,10043,11047,12051,79,88,96,105
Urology,Staff Physician,West,142,998,612884,680983,749081,817180,9038,10043,11047,12051,79,88,96,105
Urology,Program Director,National,47,112,657458,730509,803559,876611,6179,6866,7553,8239,90,100,110,120
Urology,Program Director,Northeast,38,106,703480,781645,859809,937974,6863,7626,8389,9151,87,97,105,115
Urology,Program Director,North Central,76,82,624585,693984,763381,832780,7587,8431,9274,10116,98,109,119,131
Urology,Program Director,South,40,166,637734,708594,779453,850313,5481,6091,6700,7309,90,101,110,120
Urology,Program Director,West,55,196,723204,803560,883915,964272,6160,6846,7530,8214,105,117,128,140
Urology,Division Chief,National,63,76,713175,792417,871658,950900,7621,8469,9316,10162,103,115,125,137
Urology,Division Chief,Northeast,51,131,763097,847886,932674,1017463,7889,8767,9643,10520,95,105,115,126
Urology,Division Chief,North Central,34,89,677516,752796,828075,903355,7089,7878,8665,9453,95,106,116,127
Urology,Division Chief,South,56,22,691779,768644,845508,922373,6723,7471,8218,8965,104,116,126,138
Urology,Division Chief,West,53,149,784492,871659,958824,1045990,5670,6301,6930,7560,89,99,108,118
Urology,Department Chair,National,55,61,780035,866706,953376,1040047,7797,8665,9531,10397,95,106,116,127
Urology,Department Chair,Northeast,57,154,834637,927375,1020112,1112850,6304,7005,7706,8406,103,114,125,136
Urology,Department Chair,North Central,65,73,741033,823371,905707,988045,6017,6686,7355,8023,94,105,114,125
Urology,Department Chair,South,48,110,756634,840705,924774,1008845,5809,6455,7101,7746,103,115,126,138
Urology,Department Chair,West,32,65,858038,953377,1048713,1144052,7475,8306,9137,9967,96,107,117,128
Urology,Chief of Surgery,National,41,142,807893,897660,987425,1077191,6123,6804,7485,8165,101,112,122,134
Urology,Chief of Surgery,Northeast,79,161,864446,960496,1056545,1152595,8102,9003,9903,10804,102,113,124,135
Urology,Chief of Surgery,North Central,42,86,767498,852777,938054,1023332,7097,7887,8675,9464,110,122,133,146
Urology,Chief of Surgery,South,72,49,783656,870730,957802,1044876,6737,7486,8234,8983,95,106,115,126
Urology,Chief of Surgery,West,67,74,888682,987426,1086167,1184911,7699,8555,9410,10266,94,105,114,125
Pathology,Staff Physician,National,52,963,501334,557038,612741,668445,7616,8463,9309,10155,80,89,97,106
Pathology,Staff Physician,Northeast,50,914,536427,596030,655632,715236,7616,8463,9309,10155,80,89,97,106
Pathology,Staff Physician,North Central,53,926,476267,529186,582103,635022,7616,8463,9309,10155,80,89,97,106
Pathology,Staff Physician,South,98,256,486293,540326,594358,648391,7616,8463,9309,10155,80,89,97,106
Pathology,Staff Physician,West,127,1142,551467,612741,674015,735289,7616,8463,9309,10155,80,89,97,106
Pathology,Program Director,National,31,121,591574,657304,723034,788765,5570,6190,6809,7427,98,109,119,130
Pathology,Program Director,Northeast,56,130,632984,703316,773646,843978,5291,5880,6467,7055,98,109,118,129
Pathology,Program Director,North Central,42,26,561995,624439,686882,749326,5891,6546,7201,7855,97,109,118,129
Pathology,Program Director,South,76,41,573826,637585,701343,765102,4878,5421,5963,6504,101,113,123,134
Pathology,Program Director,West,45,44,650731,723035,795337,867641,5182,5759,6334,6910,109,122,133,145
Pathology,Division Chief,National,64,75,641707,713008,784308,855609,4917,5464,6010,6556,108,120,130,143
Pathology,Division Chief,Northeast,73,145,686627,762919,839210,915502,5791,6435,7078,7721,107,119,130,142
Pathology,Division Chief,North Central,35,97,609622,677358,745093,812829,5456,6063,6669,7275,101,113,123,134
Pathology,Division Chief,South,52,151,622456,691618,760779,829941,6751,7502,8252,9002,102,113,124,135
Pathology,Division Chief,West,52,71,705878,784309,862739,941170,5174,5749,6324,6899,96,107,117,128
Pathology,Department Chair,National,57,118,701867,779853,857837,935822,6426,7140,7854,8568,91,101,110,121
Pathology,Department Chair,Northeast,42,174,750998,834442,917886,1001330,4996,5552,6107,6662,96,107,117,128
Pathology,Department Chair,North Central,33,188,666774,740860,814945,889031,5494,6105,6716,7326,104,115,126,137
Pathology,Department Chair,South,73,185,680811,756457,832102,907748,5775,6417,7059,7700,90,101,110,120
Pathology,Department Chair,West,78,198,772054,857838,943621,1029405,5173,5749,6324,6898,90,100,109,119
Pathology,Chief of Surgery,National,48,132,726934,807705,888474,969245,6229,6922,7614,8306,106,118,129,141
Pathology,Chief of Surgery,Northeast,61,20,777819,864244,950667,1037092,5219,5800,6380,6960,110,123,134,147
Pathology,Chief of Surgery,North Central,62,54,690587,767319,844050,920782,6674,7416,8158,8899,95,106,116,126
Pathology,Chief of Surgery,South,44,102,705126,783473,861820,940167,6494,7216,7937,8659,89,99,108,118
Pathology,Chief of Surgery,West,66,40,799627,888475,977321,1066169,4764,5294,5823,6353,89,99,108,118
Physical Medicine and Rehabilitation,Staff Physician,National,96,903,262114,291238,320361,349485,1876,2085,2293,2502,53,59,64,70
Physical Medicine and Rehabilitation,Staff Physician,Northeast,84,845,280461,311624,342786,373948,1876,2085,2293,2502,53,59,64,70
Physical Medicine and Rehabilitation,Staff Physician,North Central,137,623,249008,276676,304342,332010,1876,2085,2293,2502,53,59,64,70
Physical Medicine and Rehabilitation,Staff Physician,South,76,891,254250,282500,310750,339000,1876,2085,2293,2502,53,59,64,70
Physical Medicine and Rehabilitation,Staff Physician,West,85,873,288325,320361,352397,384433,1876,2085,2293,2502,53,59,64,70
Physical Medicine and Rehabilitation,Program Director,National,64,139,309294,343660,378025,412392,1311,1457,1602,1748,72,80,87,95
Physical Medicine and Rehabilitation,Program Director,Northeast,48,194,330945,367717,404487,441259,1441,1601,1761,1922,60,67,73,79
Physical Medicine and Rehabilitation,Program Director,North Central,51,40,293829,326477,359124,391772,1226,1363,1499,1635,60,67,73,80
Physical Medicine and Rehabilitation,Program Director,South,59,170,300015,333351,366685,400020,1485,1651,1816,1981,67,75,81,89
Physical Medicine and Rehabilitation,Program Director,West,68,158,340223,378026,415828,453631,1607,1786,1964,2143,68,75,82,90
Physical Medicine and Rehabilitation,Division Chief,National,41,159,335505,372784,410062,447340,1557,1731,1903,2077,64,71,77,84
Physical Medicine and Rehabilitation,Division Chief,Northeast,39,104,358991,398879,438766,478654,1330,1478,1626,1774,70,78,85,93
Physical Medicine and Rehabilitation,Division Chief,North Central,70,46,318730,354145,389558,424973,1366,1519,1670,1822,69,77,84,91
Physical Medicine and Rehabilitation,Division Chief,South,62,84,325440,361601,397760,433920,1573,1748,1923,2098,61,67,73,80
Physical Medicine and Rehabilitation,Division Chief,West,43,153,369056,410063,451068,492074,1284,1427,1569,1712,68,75,82,90
Physical Medicine and Rehabilitation,Department Chair,National,50,170,366959,407733,448505,489278,1515,1684,1852,2021,65,72,78,85
Physical Medicine and Rehabilitation,Department Chair,Northeast,65,38,392646,436274,479900,523528,1661,1846,2030,2215,64,71,77,84
Physical Medicine and Rehabilitation,Department Chair,North Central,73,114,348611,387346,426080,464815,1629,1810,1991,2173,63,70,76,83
Physical Medicine and Rehabilitation,Department Chair,South,47,99,355950,395501,435050,474600,1381,1535,1688,1842,66,73,80,87
Physical Medicine and Rehabilitation,Department Chair,West,41,37,403655,448506,493355,538206,1539,1710,1881,2052,71,79,86,94
Physical Medicine and Rehabilitation,Chief of Surgery,National,70,119,380065,422295,464523,506753,1186,1318,1449,1581,62,69,75,82
Physical Medicine and Rehabilitation,Chief of Surgery,Northeast,72,36,406669,451855,497040,542225,1566,1740,1914,2089,65,72,78,85
Physical Medicine and Rehabilitation,Chief of Surgery,North Central,42,48,361062,401180,441297,481415,1293,1438,1581,1725,72,80,87,95
Physical Medicine and Rehabilitation,Chief of Surgery,South,31,173,368663,409626,450587,491550,1397,1553,1708,1863,70,78,84,92
Physical Medicine and Rehabilitation,Chief of Surgery,West,63,86,418071,464524,510975,557428,1310,1456,1601,1747,60,67,73,80
Child and Adolescent Psychiatry,Staff Physician,National,136,1017,222277,246975,271672,296370,10161,11290,12419,13548,42,47,51,56
Child and Adolescent Psychiatry,Staff Physician,Northeast,66,1460,237836,264263,290689,317115,10161,11290,12419,13548,42,47,51,56
Child and Adolescent Psychiatry,Staff Physician,North Central,52,190,211163,234626,258088,281551,10161,11290,12419,13548,42,47,51,56
Child and Adolescent Psychiatry,Staff Physician,South,132,231,215608,239565,263521,287478,10161,11290,12419,13548,42,47,51,56
Child and Adolescent Psychiatry,Staff Physician,West,77,497,244504,271672,298839,326007,10161,11290,12419,13548,42,47,51,56
Child and Adolescent Psychiatry,Program Director,National,46,122,262286,291430,320572,349716,6850,7612,8373,9134,55,62,67,74
Child and Adolescent Psychiatry,Program Director,Northeast,76,89,280646,311830,343013,374196,9057,10063,11069,12076,52,58,63,70
Child and Adolescent Psychiatry,Program Director,North Central,38,36,249172,276858,304544,332230,7467,8296,9126,9956,48,53,58,64
Child and Adolescent Psychiatry,Program Director,South,35,187,254418,282687,310955,339225,6752,7502,8253,9003,58,65,70,77
Child and Adolescent Psychiatry,Program Director,West,79,163,288515,320573,352630,384688,6623,7359,8094,8830,46,52,56,62
Child and Adolescent Psychiatry,Division Chief,National,49,157,284514,316128,347740,379353,7755,8617,9479,10341,49,54,59,65
Child and Adolescent Psychiatry,Division Chief,Northeast,38,161,304430,338256,372081,405908,8979,9977,10975,11973,51,57,62,68
Child and Adolescent Psychiatry,Division Chief,North Central,46,91,270288,300321,330353,360385,9136,10151,11166,12181,56,63,69,75
Child and Adolescent Psychiatry,Division Chief,South,52,98,275979,306644,337307,367972,8428,9365,10301,11238,47,53,58,63
Child and Adolescent Psychiatry,Division Chief,West,45,89,312966,347740,382514,417288,8992,9991,10990,11989,47,53,57,63
Child and Adolescent Psychiatry,Department Chair,National,79,148,311187,345765,380340,414918,8086,8985,9883,10782,54,60,66,72
Child and Adolescent Psychiatry,Department Chair,Northeast,49,80,332970,369968,406964,443962,7944,8827,9710,10593,46,51,56,61
Child and Adolescent Psychiatry,Department Chair,North Central,62,53,295628,328476,361323,394172,7945,8828,9710,10593,51,57,62,68
Child and Adolescent Psychiatry,Department Chair,South,53,163,301852,335392,368930,402470,6484,7205,7925,8646,53,60,65,71
Child and Adolescent Psychiatry,Department Chair,West,63,60,342306,380341,418374,456409,6213,6904,7594,8285,51,57,62,69
Child and Adolescent Psychiatry,Chief of Surgery,National,49,127,322301,358113,393924,429736,7945,8828,9711,10594,51,57,62,68
Child and Adolescent Psychiatry,Chief of Surgery,Northeast,63,52,344862,383181,421499,459818,6212,6902,7592,8282,51,57,61,68
Child and Adolescent Psychiatry,Chief of Surgery,North Central,32,103,306186,340208,374228,408249,9101,10112,11124,12135,47,53,58,63
Child and Adolescent Psychiatry,Chief of Surgery,South,32,81,312632,347370,382106,416844,9132,10147,11162,12176,48,53,58,64
Child and Adolescent Psychiatry,Chief of Surgery,West,43,116,354531,393925,433316,472710,9118,10131,11144,12157,58,65,70,77
Child Abuse,Staff Physician,National,76,234,485009,538899,592788,646678,5661,6290,6919,7548,57,64,70,76
Child Abuse,Staff Physician,Northeast,141,1471,518959,576621,634283,691945,5661,6290,6919,7548,57,64,70,76
Child Abuse,Staff Physician,North Central,57,468,460758,511954,563148,614344,5661,6290,6919,7548,57,64,70,76
Child Abuse,Staff Physician,South,71,291,470458,522732,575004,627277,5661,6290,6919,7548,57,64,70,76
Child Abuse,Staff Physician,West,57,1263,533509,592788,652066,711345,5661,6290,6919,7548,57,64,70,76
Child Abuse,Program Director,National,32,152,572310,635900,699489,763080,4089,4544,4998,5452,72,81,88,96
Child Abuse,Program Director,Northeast,37,194,612372,680413,748454,816495,5016,5574,6131,6688,64,72,79,86
Child Abuse,Program Director,North Central,30,166,543695,604105,664515,724926,3667,4075,4482,4890,64,72,79,85
Child Abuse,Program Director,South,69,34,555141,616823,678505,740187,4620,5133,5646,6160,63,71,78,85
Child Abuse,Program Director,West,41,188,629541,699490,769438,839388,4862,5402,5942,6482,68,76,84,91
Child Abuse,Division Chief,National,64,23,620811,689790,758768,827747,3974,4416,4857,5299,74,84,91,99
Child Abuse,Division Chief,Northeast,34,155,664268,738076,811882,885690,4135,4595,5055,5514,66,74,81,88
Child Abuse,Division Chief,North Central,59,35,589770,655301,720830,786360,3626,4028,4431,4834,70,78,85,93
Child Abuse,Division Chief,South,53,129,602187,669096,736005,802915,4863,5403,5943,6484,78,88,96,104
Child Abuse,Division Chief,West,69,72,682892,758769,834645,910522,4514,5016,5518,6019,74,83,91,99
Child Abuse,Department Chair,National,68,169,679012,754458,829903,905349,4847,5385,5924,6462,62,70,77,83
Child Abuse,Department Chair,Northeast,58,169,726543,807270,887996,968723,4198,4664,5131,5597,74,83,91,99
Child Abuse,Department Chair,North Central,41,161,645061,716735,788408,860081,4243,4714,5186,5657,74,83,91,98
Child Abuse,Department Chair,South,31,125,658642,731824,805006,878188,4764,5293,5822,6352,77,86,95,103
Child Abuse,Department Chair,West,51,85,746913,829904,912893,995884,4908,5453,5998,6544,72,81,89,96
Child Abuse,Chief of Surgery,National,36,97,703263,781403,859542,937683,4974,5527,6079,6632,67,75,83,90
Child Abuse,Chief of Surgery,Northeast,57,118,752491,836101,919710,1003320,4099,4554,5010,5465,70,79,86,94
Child Abuse,Chief of Surgery,North Central,47,192,668099,742333,816565,890798,4517,5019,5521,6023,65,73,80,87
Child Abuse,Chief of Surgery,South,66,150,682165,757961,833756,909552,3872,4303,4733,5163,72,81,89,96
Child Abuse,Chief of Surgery,West,54,160,773589,859543,945496,1031451,3570,3966,4363,4760,78,88,97,105
Palliative Care,Staff Physician,National,145,726,235876,262085,288293,314502,2187,2431,2674,2917,54,61,67,73
Palliative Care,Staff Physician,Northeast,96,1313,252387,280430,308473,336517,2187,2431,2674,2917,54,61,67,73
Palliative Care,Staff Physician,North Central,112,590,224082,248980,273878,298776,2187,2431,2674,2917,54,61,67,73
Palliative Care,Staff Physician,South,145,541,228799,254222,279644,305066,2187,2431,2674,2917,54,61,67,73
Palliative Care,Staff Physician,West,93,1215,259463,288293,317122,345952,2187,2431,2674,2917,54,61,67,73
Palliative Care,Program Director,National,34,42,278333,309260,340185,371112,1941,2157,2373,2588,66,75,82,90
Palliative Care,Program Director,Northeast,79,50,297817,330908,363998,397090,1927,2142,2356,2570,60,68,75,82
Palliative Care,Program Director,North Central,48,153,264416,293797,323176,352556,1511,1680,1848,2016,69,79,86,94
Palliative Care,Program Director,South,30,191,269983,299982,329980,359978,1683,1870,2057,2244,59,67,73,80
Palliative Care,Program Director,West,75,171,306167,340186,374204,408223,1772,1970,2166,2363,69,78,86,94
Palliative Care,Division Chief,National,63,49,301921,335468,369015,402562,1410,1567,1724,1880,71,80,88,96
Palliative Care,Division Chief,Northeast,72,105,323055,358951,394846,430741,1782,1981,2179,2377,65,74,81,88
Palliative Care,Division Chief,North Central,76,61,286825,318695,350564,382434,1930,2145,2360,2574,60,68,74,81
Palliative Care,Division Chief,South,79,79,292863,325404,357944,390485,1771,1969,2166,2363,71,80,88,96
Palliative Care,Division Chief,West,79,63,332113,369015,405916,442818,1625,1806,1987,2167,69,78,86,93
Palliative Care,Department Chair,National,32,45,330226,366919,403610,440302,1376,1529,1682,1835,68,77,85,92
Palliative Care,Department Chair,Northeast,75,131,353342,392603,431862,471123,1847,2054,2259,2464,61,69,75,82
Palliative Care,Department Chair,North Central,74,150,313715,348573,383429,418287,1564,1739,1913,2086,60,68,75,81
Palliative Care,Department Chair,South,69,46,320319,355911,391501,427093,1482,1647,1812,1977,60,67,74,81
Palliative Care,Department Chair,West,65,129,363249,403610,443971,484333,1824,2027,2230,2433,59,67,74,80
Palliative Care,Chief of Surgery,National,39,185,342020,380023,418024,456027,1651,1835,2018,2202,69,78,86,93
Palliative Care,Chief of Surgery,Northeast,78,102,365961,406624,447286,487949,1399,1555,1711,1866,62,70,77,84
Palliative Care,Chief of Surgery,North Central,49,103,324919,361022,397123,433226,1502,1669,1836,2003,73,82,91,99
Palliative Care,Chief of Surgery,South,54,124,331759,368622,405484,442347,1420,1579,1737,1895,71,80,88,96
Palliative Care,Chief of Surgery,West,36,142,376222,418025,459827,501630,1764,1961,2157,2353,75,84,93,101
Gynecology,Staff Physician,National,110,760,334242,371380,408518,445656,10710,11901,13091,14281,56,63,69,75
Gynecology,Staff Physician,Northeast,60,661,357638,397376,437114,476851,10710,11901,13091,14281,56,63,69,75
Gynecology,Staff Physician,North Central,73,1497,317529,352811,388092,423373,10710,11901,13091,14281,56,63,69,75
Gynecology,Staff Physician,South,80,1187,324214,360238,396262,432286,10710,11901,13091,14281,56,63,69,75
Gynecology,Staff Physician,West,134,973,367666,408518,449369,490221,10710,11901,13091,14281,56,63,69,75
Gynecology,Program Director,National,48,179,394405,438228,482051,525874,6832,7592,8351,9111,75,84,92,100
Gynecology,Program Director,Northeast,32,163,422013,468904,515794,562685,8122,9026,9928,10831,62,70,77,84
Gynecology,Program Director,North Central,52,184,374685,416316,457948,499580,7410,8235,9058,9881,69,78,85,92
Gynecology,Program Director,South,44,197,382573,425081,467589,510097,6911,7679,8447,9215,67,75,82,89
Gynecology,Program Director,West,32,153,433846,482051,530256,578461,7932,8815,9696,10577,69,78,86,93
Gynecology,Division Chief,National,52,161,427829,475366,522903,570439,8559,9511,10462,11413,62,70,77,83
Gynecology,Division Chief,Northeast,31,106,457777,508642,559506,610370,8987,9987,10985,11984,64,73,79,86
Gynecology,Division Chief,North Central,35,85,406438,451598,496757,541917,7343,8160,8976,9792,69,77,85,92
Gynecology,Division Chief,South,47,119,414994,461105,507215,553326,6765,7517,8269,9021,70,79,86,94
Gynecology,Division Chief,West,44,156,470612,522903,575193,627483,9376,10418,11460,12502,63,71,77,84
Gynecology,Department Chair,National,62,157,467938,519931,571925,623918,6998,7776,8554,9332,73,82,90,98
Gynecology,Department Chair,Northeast,46,98,500694,556327,611959,667592,7516,8351,9187,10022,63,71,78,85
Gynecology,Department Chair,North Central,43,116,444541,493935,543328,592722,6948,7721,8493,9265,71,80,88,95
Gynecology,Department Chair,South,51,31,453900,504334,554767,605200,9156,10174,11192,12209,62,70,76,83
Gynecology,Department Chair,West,47,166,514732,571925,629117,686310,7366,8185,9004,9822,68,76,83,91
Gynecology,Chief of Surgery,National,41,67,484650,538501,592351,646201,9101,10113,11124,12135,70,78,86,93
Gynecology,Chief of Surgery,Northeast,53,113,518576,576196,633815,691435,7186,7986,8784,9583,78,87,96,104
Gynecology,Chief of Surgery,North Central,46,77,460418,511575,562733,613891,6842,7603,8363,9124,64,72,78,85
Gynecology,Chief of Surgery,South,32,90,470111,522345,574580,626815,9256,10285,11314,12342,67,76,83,90
Gynecology,Chief of Surgery,West,71,189,533115,592351,651586,710821,8319,9244,10168,11093,77,87,95,103
Critical Care Medicine – Cardiology,Staff Physician,National,94,615,363858,404287,444715,485144,4433,4926,5418,5911,88,98,107,117
Critical Care Medicine – Cardiology,Staff Physician,Northeast,127,224,389328,432587,475845,519104,4433,4926,5418,5911,88,98,107,117
Critical Care Medicine – Cardiology,Staff Physician,North Central,67,331,345665,384072,422479,460886,4433,4926,5418,5911,88,98,107,117
Critical Care Medicine – Cardiology,Staff Physician,South,144,1428,352942,392158,431373,470589,4433,4926,5418,5911,88,98,107,117
Critical Care Medicine – Cardiology,Staff Physician,West,141,1338,400243,444715,489186,533658,4433,4926,5418,5911,88,98,107,117
Critical Care Medicine – Cardiology,Program Director,National,77,144,429352,477058,524763,572469,2798,3109,3419,3731,111,123,135,147
Critical Care Medicine – Cardiology,Program Director,Northeast,47,80,459407,510452,561497,612542,3663,4071,4477,4885,101,112,122,134
Critical Care Medicine – Cardiology,Program Director,North Central,78,37,407884,453205,498525,543846,3216,3574,3931,4289,108,121,132,144
Critical Care Medicine – Cardiology,Program Director,South,48,55,416471,462746,509020,555295,3063,3404,3744,4085,121,135,147,161
Critical Care Medicine – Cardiology,Program Director,West,69,157,472287,524764,577240,629716,2801,3112,3423,3735,113,126,137,150
Critical Care Medicine – Cardiology,Division Chief,National,52,197,465738,517487,569235,620984,2825,3139,3453,3767,101,112,123,134
Critical Care Medicine – Cardiology,Division Chief,Northeast,36,76,498339,553711,609081,664453,3493,3882,4269,4658,113,126,137,150
Critical Care Medicine – Cardiology,Division Chief,North Central,49,104,442451,491612,540773,589935,3531,3923,4315,4708,104,116,126,138
Critical Care Medicine – Cardiology,Division Chief,South,53,64,451766,501962,552158,602354,3857,4286,4715,5144,102,114,124,136
Critical Care Medicine – Cardiology,Division Chief,West,40,138,512312,569236,626158,683082,2674,2972,3269,3566,101,113,123,135
Critical Care Medicine – Cardiology,Department Chair,National,60,113,509401,566001,622601,679201,2696,2996,3295,3595,103,114,125,137
Critical Care Medicine – Cardiology,Department Chair,Northeast,42,21,545059,605621,666183,726745,3527,3919,4311,4703,122,136,149,162
Critical Care Medicine – Cardiology,Department Chair,North Central,47,54,483931,537701,591470,645241,3025,3361,3697,4034,97,108,118,130
Critical Care Medicine – Cardiology,Department Chair,South,72,58,494119,549021,603922,658825,2789,3099,3409,3719,122,136,148,162
Critical Care Medicine – Cardiology,Department Chair,West,50,140,560341,622601,684861,747121,2824,3138,3451,3765,115,128,139,153
Critical Care Medicine – Cardiology,Chief of Surgery,National,35,130,527594,586216,644836,703458,3122,3470,3816,4164,122,136,148,162
Critical Care Medicine – Cardiology,Chief of Surgery,Northeast,74,62,564525,627251,689975,752700,3250,3611,3972,4333,121,135,147,161
Critical Care Medicine – Cardiology,Chief of Surgery,North Central,52,66,501214,556905,612594,668285,2718,3020,3322,3624,121,135,147,161
Critical Care Medicine – Cardiology,Chief of Surgery,South,48,34,511766,568629,625491,682355,3321,3690,4059,4428,111,123,135,147
Critical Care Medicine – Cardiology,Chief of Surgery,West,45,150,580353,644837,709320,773804,3321,3691,4060,4429,112,125,137,149
